2019-四月-10 15:11:13.896 INFO  [http-nio-9999-exec-1] c.w.d.u.WebControllerAop - 请求URL:http://localhost:9999/test/insertlove
2019-四月-10 15:11:13.896 INFO  [http-nio-9999-exec-1] c.w.d.u.WebControllerAop - 请求方式:POST
2019-四月-10 15:11:13.896 INFO  [http-nio-9999-exec-1] c.w.d.u.WebControllerAop - 请求类方法:String com.wjf.dynamic.controller.TestController.insert(Love)
2019-四月-10 15:11:13.896 INFO  [http-nio-9999-exec-1] c.w.d.u.WebControllerAop - 请求类方法参数名[love]
2019-四月-10 15:11:13.896 INFO  [http-nio-9999-exec-1] c.w.d.u.WebControllerAop - 请求类方法参数:[com.wjf.dynamic.model.Love@6b83d59b]
2019-四月-10 15:11:13.896 INFO  [http-nio-9999-exec-1] c.w.d.u.WebControllerAop - 请求IP:0:0:0:0:0:0:0:1
2019-四月-10 15:11:13.896 INFO  [http-nio-9999-exec-1] c.w.d.u.WebControllerAop - ===============请求内容===============
2019-四月-10 15:11:13.936 INFO  [http-nio-9999-exec-1] c.a.d.p.DruidDataSource - {dataSource-1} inited
2019-四月-10 15:11:14.151 INFO  [http-nio-9999-exec-1] c.w.d.u.WebControllerAop - --------------异常消息----------------
2019-四月-10 15:11:14.152 INFO  [http-nio-9999-exec-1] c.w.d.u.WebControllerAop - 
### Error updating database.  Cause: java.sql.SQLIntegrityConstraintViolationException: Duplicate entry '1634091415-300000000005' for key 'PRIMARY'
### The error may involve com.wjf.dynamic.mapper.LoveMapper.insertLove-Inline
### The error occurred while setting parameters
### SQL: insert into love(id,openId,dynamicsId,type) values(?,?,?,?)
### Cause: java.sql.SQLIntegrityConstraintViolationException: Duplicate entry '1634091415-300000000005' for key 'PRIMARY'
; Duplicate entry '1634091415-300000000005' for key 'PRIMARY'; nested exception is java.sql.SQLIntegrityConstraintViolationException: Duplicate entry '1634091415-300000000005' for key 'PRIMARY'
2019-四月-10 15:11:14.152 INFO  [http-nio-9999-exec-1] c.w.d.u.WebControllerAop - --------------异常消息----------------
2019-四月-10 15:11:14.154 INFO  [http-nio-9999-exec-1] c.w.d.u.WebControllerAop - --------------返回内容----------------
2019-四月-10 15:11:14.155 INFO  [http-nio-9999-exec-1] c.w.d.u.WebControllerAop - Response内容:null
2019-四月-10 15:11:14.155 INFO  [http-nio-9999-exec-1] c.w.d.u.WebControllerAop - --------------返回内容----------------
2019-四月-10 15:11:14.156 INFO  [http-nio-9999-exec-1] c.w.d.u.WebControllerAop - 请求处理时间为:262
2019-四月-10 15:11:45.999 INFO  [http-nio-9999-exec-2] c.w.d.u.WebControllerAop - ===============请求内容===============
2019-四月-10 15:11:45.999 INFO  [http-nio-9999-exec-2] c.w.d.u.WebControllerAop - 请求URL:http://localhost:9999/test/insertlove
2019-四月-10 15:11:46.000 INFO  [http-nio-9999-exec-2] c.w.d.u.WebControllerAop - 请求方式:POST
2019-四月-10 15:11:46.000 INFO  [http-nio-9999-exec-2] c.w.d.u.WebControllerAop - 请求类方法:String com.wjf.dynamic.controller.TestController.insert(Love)
2019-四月-10 15:11:46.000 INFO  [http-nio-9999-exec-2] c.w.d.u.WebControllerAop - 请求类方法参数名[love]
2019-四月-10 15:11:46.000 INFO  [http-nio-9999-exec-2] c.w.d.u.WebControllerAop - 请求类方法参数:[com.wjf.dynamic.model.Love@3ab33649]
2019-四月-10 15:11:46.000 INFO  [http-nio-9999-exec-2] c.w.d.u.WebControllerAop - 请求IP:0:0:0:0:0:0:0:1
2019-四月-10 15:11:46.000 INFO  [http-nio-9999-exec-2] c.w.d.u.WebControllerAop - ===============请求内容===============
2019-四月-10 15:11:46.003 INFO  [http-nio-9999-exec-2] c.w.d.u.WebControllerAop - --------------异常消息----------------
2019-四月-10 15:11:46.003 INFO  [http-nio-9999-exec-2] c.w.d.u.WebControllerAop - 
### Error updating database.  Cause: java.sql.SQLIntegrityConstraintViolationException: Duplicate entry '1634091415-300000000005' for key 'PRIMARY'
### The error may involve com.wjf.dynamic.mapper.LoveMapper.insertLove-Inline
### The error occurred while setting parameters
### SQL: insert into love(id,openId,dynamicsId,type) values(?,?,?,?)
### Cause: java.sql.SQLIntegrityConstraintViolationException: Duplicate entry '1634091415-300000000005' for key 'PRIMARY'
; Duplicate entry '1634091415-300000000005' for key 'PRIMARY'; nested exception is java.sql.SQLIntegrityConstraintViolationException: Duplicate entry '1634091415-300000000005' for key 'PRIMARY'
2019-四月-10 15:11:46.004 INFO  [http-nio-9999-exec-2] c.w.d.u.WebControllerAop - --------------异常消息----------------
2019-四月-10 15:11:46.006 INFO  [http-nio-9999-exec-2] c.w.d.u.WebControllerAop - --------------返回内容----------------
2019-四月-10 15:11:46.006 INFO  [http-nio-9999-exec-2] c.w.d.u.WebControllerAop - Response内容:null
2019-四月-10 15:11:46.006 INFO  [http-nio-9999-exec-2] c.w.d.u.WebControllerAop - --------------返回内容----------------
2019-四月-10 15:11:46.006 INFO  [http-nio-9999-exec-2] c.w.d.u.WebControllerAop - 请求处理时间为:7
2019-四月-10 15:12:28.048 INFO  [http-nio-9999-exec-3] c.w.d.u.WebControllerAop - ===============请求内容===============
2019-四月-10 15:12:28.048 INFO  [http-nio-9999-exec-3] c.w.d.u.WebControllerAop - 请求URL:http://localhost:9999/test/insertlove
2019-四月-10 15:12:28.048 INFO  [http-nio-9999-exec-3] c.w.d.u.WebControllerAop - 请求方式:POST
2019-四月-10 15:12:28.048 INFO  [http-nio-9999-exec-3] c.w.d.u.WebControllerAop - 请求类方法:String com.wjf.dynamic.controller.TestController.insert(Love)
2019-四月-10 15:12:28.048 INFO  [http-nio-9999-exec-3] c.w.d.u.WebControllerAop - 请求类方法参数名[love]
2019-四月-10 15:12:28.048 INFO  [http-nio-9999-exec-3] c.w.d.u.WebControllerAop - 请求类方法参数:[com.wjf.dynamic.model.Love@1725029b]
2019-四月-10 15:12:28.048 INFO  [http-nio-9999-exec-3] c.w.d.u.WebControllerAop - 请求IP:0:0:0:0:0:0:0:1
2019-四月-10 15:12:28.049 INFO  [http-nio-9999-exec-3] c.w.d.u.WebControllerAop - ===============请求内容===============
2019-四月-10 15:12:28.069 INFO  [http-nio-9999-exec-3] c.w.d.u.WebControllerAop - --------------返回内容----------------
2019-四月-10 15:12:28.070 INFO  [http-nio-9999-exec-3] c.w.d.u.WebControllerAop - Response内容:"插入记录的id :1"
2019-四月-10 15:12:28.070 INFO  [http-nio-9999-exec-3] c.w.d.u.WebControllerAop - --------------返回内容----------------
2019-四月-10 15:12:28.070 INFO  [http-nio-9999-exec-3] c.w.d.u.WebControllerAop - 请求处理时间为:22
2019-四月-10 15:22:19.027 INFO  [main] c.w.d.DynamicApplication - Starting DynamicApplication on ldx007-PC with PID 6740 (D:\Workspaces\IdeaProjects\dynamic\target\classes started by ldx007 in D:\Workspaces\IdeaProjects\dynamic)
2019-四月-10 15:22:19.030 INFO  [main] c.w.d.DynamicApplication - No active profile set, falling back to default profiles: default
2019-四月-10 15:22:20.636 INFO  [main] o.s.b.w.e.t.TomcatWebServer - Tomcat initialized with port(s): 9999 (http)
2019-四月-10 15:22:20.659 INFO  [main] o.a.c.c.StandardService - Starting service [Tomcat]
2019-四月-10 15:22:20.660 INFO  [main] o.a.c.c.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.16]
2019-四月-10 15:22:20.667 INFO  [main] o.a.c.c.AprLifecycleListener - Loaded APR based Apache Tomcat Native library [1.2.21] using APR version [1.6.5].
2019-四月-10 15:22:20.667 INFO  [main] o.a.c.c.AprLifecycleListener - APR capabilities: IPv6 [true], sendfile [true], accept filters [false], random [true].
2019-四月-10 15:22:20.667 INFO  [main] o.a.c.c.AprLifecycleListener - APR/OpenSSL configuration: useAprConnector [false], useOpenSSL [true]
2019-四月-10 15:22:20.671 INFO  [main] o.a.c.c.AprLifecycleListener - OpenSSL successfully initialized [OpenSSL 1.1.1a  20 Nov 2018]
2019-四月-10 15:22:20.771 INFO  [main] o.a.c.c.C.[.[.[/] - Initializing Spring embedded WebApplicationContext
2019-四月-10 15:22:20.771 INFO  [main] o.s.w.c.ContextLoader - Root WebApplicationContext: initialization completed in 1692 ms
2019-四月-10 15:22:21.579 INFO  [main] o.s.s.c.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2019-四月-10 15:22:22.095 INFO  [main] o.s.b.w.e.t.TomcatWebServer - Tomcat started on port(s): 9999 (http) with context path ''
2019-四月-10 15:22:22.098 INFO  [main] c.w.d.DynamicApplication - Started DynamicApplication in 3.547 seconds (JVM running for 4.228)
2019-四月-10 15:22:36.844 INFO  [main] c.w.d.DynamicApplication - Starting DynamicApplication on ldx007-PC with PID 548 (D:\Workspaces\IdeaProjects\dynamic\target\classes started by ldx007 in D:\Workspaces\IdeaProjects\dynamic)
2019-四月-10 15:22:36.848 INFO  [main] c.w.d.DynamicApplication - No active profile set, falling back to default profiles: default
2019-四月-10 15:22:38.357 INFO  [main] o.s.b.w.e.t.TomcatWebServer - Tomcat initialized with port(s): 9999 (http)
2019-四月-10 15:22:38.376 INFO  [main] o.a.c.c.StandardService - Starting service [Tomcat]
2019-四月-10 15:22:38.376 INFO  [main] o.a.c.c.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.16]
2019-四月-10 15:22:38.383 INFO  [main] o.a.c.c.AprLifecycleListener - Loaded APR based Apache Tomcat Native library [1.2.21] using APR version [1.6.5].
2019-四月-10 15:22:38.383 INFO  [main] o.a.c.c.AprLifecycleListener - APR capabilities: IPv6 [true], sendfile [true], accept filters [false], random [true].
2019-四月-10 15:22:38.383 INFO  [main] o.a.c.c.AprLifecycleListener - APR/OpenSSL configuration: useAprConnector [false], useOpenSSL [true]
2019-四月-10 15:22:38.387 INFO  [main] o.a.c.c.AprLifecycleListener - OpenSSL successfully initialized [OpenSSL 1.1.1a  20 Nov 2018]
2019-四月-10 15:22:38.480 INFO  [main] o.a.c.c.C.[.[.[/] - Initializing Spring embedded WebApplicationContext
2019-四月-10 15:22:38.481 INFO  [main] o.s.w.c.ContextLoader - Root WebApplicationContext: initialization completed in 1512 ms
2019-四月-10 15:22:38.781 WARN  [main] o.s.b.w.s.c.AnnotationConfigServletWebServerApplicationContext - Exception encountered during context initialization - cancelling refresh attempt: org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'studentController': Unsatisfied dependency expressed through field 'studentService'; nested exception is org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'studentServiceImpl': Unsatisfied dependency expressed through field 'studentMapper'; nested exception is org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'studentMapper' defined in file [D:\Workspaces\IdeaProjects\dynamic\target\classes\com\wjf\dynamic\mapper\StudentMapper.class]: Unsatisfied dependency expressed through bean property 'sqlSessionFactory'; nested exception is org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'sqlSessionFactory' defined in class path resource [org/mybatis/spring/boot/autoconfigure/MybatisAutoConfiguration.class]: Bean instantiation via factory method failed; nested exception is org.springframework.beans.BeanInstantiationException: Failed to instantiate [org.apache.ibatis.session.SqlSessionFactory]: Factory method 'sqlSessionFactory' threw exception; nested exception is org.springframework.core.NestedIOException: Failed to parse mapping resource: 'class path resource [com.wjf.dynamic.mapper]'; nested exception is java.io.FileNotFoundException: class path resource [com.wjf.dynamic.mapper] cannot be opened because it does not exist
2019-四月-10 15:22:38.784 INFO  [main] o.a.c.c.StandardService - Stopping service [Tomcat]
2019-四月-10 15:22:38.800 INFO  [main] o.s.b.a.l.ConditionEvaluationReportLoggingListener - 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
2019-四月-10 15:22:38.836 ERROR [main] o.s.b.SpringApplication - Application run failed
org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'studentController': Unsatisfied dependency expressed through field 'studentService'; nested exception is org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'studentServiceImpl': Unsatisfied dependency expressed through field 'studentMapper'; nested exception is org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'studentMapper' defined in file [D:\Workspaces\IdeaProjects\dynamic\target\classes\com\wjf\dynamic\mapper\StudentMapper.class]: Unsatisfied dependency expressed through bean property 'sqlSessionFactory'; nested exception is org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'sqlSessionFactory' defined in class path resource [org/mybatis/spring/boot/autoconfigure/MybatisAutoConfiguration.class]: Bean instantiation via factory method failed; nested exception is org.springframework.beans.BeanInstantiationException: Failed to instantiate [org.apache.ibatis.session.SqlSessionFactory]: Factory method 'sqlSessionFactory' threw exception; nested exception is org.springframework.core.NestedIOException: Failed to parse mapping resource: 'class path resource [com.wjf.dynamic.mapper]'; nested exception is java.io.FileNotFoundException: class path resource [com.wjf.dynamic.mapper] cannot be opened because it does not exist
	at org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor$AutowiredFieldElement.inject(AutowiredAnnotationBeanPostProcessor.java:596)
	at org.springframework.beans.factory.annotation.InjectionMetadata.inject(InjectionMetadata.java:90)
	at org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor.postProcessProperties(AutowiredAnnotationBeanPostProcessor.java:374)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.populateBean(AbstractAutowireCapableBeanFactory.java:1395)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:592)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean(AbstractAutowireCapableBeanFactory.java:515)
	at org.springframework.beans.factory.support.AbstractBeanFactory.lambda$doGetBean$0(AbstractBeanFactory.java:320)
	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton(DefaultSingletonBeanRegistry.java:222)
	at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:318)
	at org.springframework.beans.factory.support.AbstractBeanFactory.getBean(AbstractBeanFactory.java:199)
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.preInstantiateSingletons(DefaultListableBeanFactory.java:849)
	at org.springframework.context.support.AbstractApplicationContext.finishBeanFactoryInitialization(AbstractApplicationContext.java:877)
	at org.springframework.context.support.AbstractApplicationContext.refresh(AbstractApplicationContext.java:549)
	at org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext.refresh(ServletWebServerApplicationContext.java:142)
	at org.springframework.boot.SpringApplication.refresh(SpringApplication.java:775)
	at org.springframework.boot.SpringApplication.refreshContext(SpringApplication.java:397)
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:316)
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:1260)
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:1248)
	at com.wjf.dynamic.DynamicApplication.main(DynamicApplication.java:11)
Caused by: org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'studentServiceImpl': Unsatisfied dependency expressed through field 'studentMapper'; nested exception is org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'studentMapper' defined in file [D:\Workspaces\IdeaProjects\dynamic\target\classes\com\wjf\dynamic\mapper\StudentMapper.class]: Unsatisfied dependency expressed through bean property 'sqlSessionFactory'; nested exception is org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'sqlSessionFactory' defined in class path resource [org/mybatis/spring/boot/autoconfigure/MybatisAutoConfiguration.class]: Bean instantiation via factory method failed; nested exception is org.springframework.beans.BeanInstantiationException: Failed to instantiate [org.apache.ibatis.session.SqlSessionFactory]: Factory method 'sqlSessionFactory' threw exception; nested exception is org.springframework.core.NestedIOException: Failed to parse mapping resource: 'class path resource [com.wjf.dynamic.mapper]'; nested exception is java.io.FileNotFoundException: class path resource [com.wjf.dynamic.mapper] cannot be opened because it does not exist
	at org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor$AutowiredFieldElement.inject(AutowiredAnnotationBeanPostProcessor.java:596)
	at org.springframework.beans.factory.annotation.InjectionMetadata.inject(InjectionMetadata.java:90)
	at org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor.postProcessProperties(AutowiredAnnotationBeanPostProcessor.java:374)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.populateBean(AbstractAutowireCapableBeanFactory.java:1395)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:592)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean(AbstractAutowireCapableBeanFactory.java:515)
	at org.springframework.beans.factory.support.AbstractBeanFactory.lambda$doGetBean$0(AbstractBeanFactory.java:320)
	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton(DefaultSingletonBeanRegistry.java:222)
	at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:318)
	at org.springframework.beans.factory.support.AbstractBeanFactory.getBean(AbstractBeanFactory.java:199)
	at org.springframework.beans.factory.config.DependencyDescriptor.resolveCandidate(DependencyDescriptor.java:277)
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.doResolveDependency(DefaultListableBeanFactory.java:1247)
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.resolveDependency(DefaultListableBeanFactory.java:1167)
	at org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor$AutowiredFieldElement.inject(AutowiredAnnotationBeanPostProcessor.java:593)
	... 19 common frames omitted
Caused by: org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'studentMapper' defined in file [D:\Workspaces\IdeaProjects\dynamic\target\classes\com\wjf\dynamic\mapper\StudentMapper.class]: Unsatisfied dependency expressed through bean property 'sqlSessionFactory'; nested exception is org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'sqlSessionFactory' defined in class path resource [org/mybatis/spring/boot/autoconfigure/MybatisAutoConfiguration.class]: Bean instantiation via factory method failed; nested exception is org.springframework.beans.BeanInstantiationException: Failed to instantiate [org.apache.ibatis.session.SqlSessionFactory]: Factory method 'sqlSessionFactory' threw exception; nested exception is org.springframework.core.NestedIOException: Failed to parse mapping resource: 'class path resource [com.wjf.dynamic.mapper]'; nested exception is java.io.FileNotFoundException: class path resource [com.wjf.dynamic.mapper] cannot be opened because it does not exist
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.autowireByType(AbstractAutowireCapableBeanFactory.java:1499)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.populateBean(AbstractAutowireCapableBeanFactory.java:1379)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:592)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean(AbstractAutowireCapableBeanFactory.java:515)
	at org.springframework.beans.factory.support.AbstractBeanFactory.lambda$doGetBean$0(AbstractBeanFactory.java:320)
	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton(DefaultSingletonBeanRegistry.java:222)
	at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:318)
	at org.springframework.beans.factory.support.AbstractBeanFactory.getBean(AbstractBeanFactory.java:199)
	at org.springframework.beans.factory.config.DependencyDescriptor.resolveCandidate(DependencyDescriptor.java:277)
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.doResolveDependency(DefaultListableBeanFactory.java:1247)
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.resolveDependency(DefaultListableBeanFactory.java:1167)
	at org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor$AutowiredFieldElement.inject(AutowiredAnnotationBeanPostProcessor.java:593)
	... 32 common frames omitted
Caused by: org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'sqlSessionFactory' defined in class path resource [org/mybatis/spring/boot/autoconfigure/MybatisAutoConfiguration.class]: Bean instantiation via factory method failed; nested exception is org.springframework.beans.BeanInstantiationException: Failed to instantiate [org.apache.ibatis.session.SqlSessionFactory]: Factory method 'sqlSessionFactory' threw exception; nested exception is org.springframework.core.NestedIOException: Failed to parse mapping resource: 'class path resource [com.wjf.dynamic.mapper]'; nested exception is java.io.FileNotFoundException: class path resource [com.wjf.dynamic.mapper] cannot be opened because it does not exist
	at org.springframework.beans.factory.support.ConstructorResolver.instantiate(ConstructorResolver.java:627)
	at org.springframework.beans.factory.support.ConstructorResolver.instantiateUsingFactoryMethod(ConstructorResolver.java:607)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.instantiateUsingFactoryMethod(AbstractAutowireCapableBeanFactory.java:1305)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBeanInstance(AbstractAutowireCapableBeanFactory.java:1144)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:555)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean(AbstractAutowireCapableBeanFactory.java:515)
	at org.springframework.beans.factory.support.AbstractBeanFactory.lambda$doGetBean$0(AbstractBeanFactory.java:320)
	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton(DefaultSingletonBeanRegistry.java:222)
	at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:318)
	at org.springframework.beans.factory.support.AbstractBeanFactory.getBean(AbstractBeanFactory.java:199)
	at org.springframework.beans.factory.config.DependencyDescriptor.resolveCandidate(DependencyDescriptor.java:277)
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.doResolveDependency(DefaultListableBeanFactory.java:1247)
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.resolveDependency(DefaultListableBeanFactory.java:1167)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.autowireByType(AbstractAutowireCapableBeanFactory.java:1484)
	... 43 common frames omitted
Caused by: org.springframework.beans.BeanInstantiationException: Failed to instantiate [org.apache.ibatis.session.SqlSessionFactory]: Factory method 'sqlSessionFactory' threw exception; nested exception is org.springframework.core.NestedIOException: Failed to parse mapping resource: 'class path resource [com.wjf.dynamic.mapper]'; nested exception is java.io.FileNotFoundException: class path resource [com.wjf.dynamic.mapper] cannot be opened because it does not exist
	at org.springframework.beans.factory.support.SimpleInstantiationStrategy.instantiate(SimpleInstantiationStrategy.java:185)
	at org.springframework.beans.factory.support.ConstructorResolver.instantiate(ConstructorResolver.java:622)
	... 56 common frames omitted
Caused by: org.springframework.core.NestedIOException: Failed to parse mapping resource: 'class path resource [com.wjf.dynamic.mapper]'; nested exception is java.io.FileNotFoundException: class path resource [com.wjf.dynamic.mapper] cannot be opened because it does not exist
	at org.mybatis.spring.SqlSessionFactoryBean.buildSqlSessionFactory(SqlSessionFactoryBean.java:523)
	at org.mybatis.spring.SqlSessionFactoryBean.afterPropertiesSet(SqlSessionFactoryBean.java:380)
	at org.mybatis.spring.SqlSessionFactoryBean.getObject(SqlSessionFactoryBean.java:547)
	at org.mybatis.spring.boot.autoconfigure.MybatisAutoConfiguration.sqlSessionFactory(MybatisAutoConfiguration.java:153)
	at org.mybatis.spring.boot.autoconfigure.MybatisAutoConfiguration$$EnhancerBySpringCGLIB$$428783c9.CGLIB$sqlSessionFactory$0(<generated>)
	at org.mybatis.spring.boot.autoconfigure.MybatisAutoConfiguration$$EnhancerBySpringCGLIB$$428783c9$$FastClassBySpringCGLIB$$a050961c.invoke(<generated>)
	at org.springframework.cglib.proxy.MethodProxy.invokeSuper(MethodProxy.java:244)
	at org.springframework.context.annotation.ConfigurationClassEnhancer$BeanMethodInterceptor.intercept(ConfigurationClassEnhancer.java:363)
	at org.mybatis.spring.boot.autoconfigure.MybatisAutoConfiguration$$EnhancerBySpringCGLIB$$428783c9.sqlSessionFactory(<generated>)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:498)
	at org.springframework.beans.factory.support.SimpleInstantiationStrategy.instantiate(SimpleInstantiationStrategy.java:154)
	... 57 common frames omitted
Caused by: java.io.FileNotFoundException: class path resource [com.wjf.dynamic.mapper] cannot be opened because it does not exist
	at org.springframework.core.io.ClassPathResource.getInputStream(ClassPathResource.java:180)
	at org.mybatis.spring.SqlSessionFactoryBean.buildSqlSessionFactory(SqlSessionFactoryBean.java:519)
	... 70 common frames omitted
2019-四月-10 15:24:09.961 INFO  [main] c.w.d.DynamicApplication - Starting DynamicApplication on ldx007-PC with PID 2152 (D:\Workspaces\IdeaProjects\dynamic\target\classes started by ldx007 in D:\Workspaces\IdeaProjects\dynamic)
2019-四月-10 15:24:09.972 INFO  [main] c.w.d.DynamicApplication - No active profile set, falling back to default profiles: default
2019-四月-10 15:24:11.560 INFO  [main] o.s.b.w.e.t.TomcatWebServer - Tomcat initialized with port(s): 9999 (http)
2019-四月-10 15:24:11.581 INFO  [main] o.a.c.c.StandardService - Starting service [Tomcat]
2019-四月-10 15:24:11.581 INFO  [main] o.a.c.c.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.16]
2019-四月-10 15:24:11.588 INFO  [main] o.a.c.c.AprLifecycleListener - Loaded APR based Apache Tomcat Native library [1.2.21] using APR version [1.6.5].
2019-四月-10 15:24:11.589 INFO  [main] o.a.c.c.AprLifecycleListener - APR capabilities: IPv6 [true], sendfile [true], accept filters [false], random [true].
2019-四月-10 15:24:11.589 INFO  [main] o.a.c.c.AprLifecycleListener - APR/OpenSSL configuration: useAprConnector [false], useOpenSSL [true]
2019-四月-10 15:24:11.594 INFO  [main] o.a.c.c.AprLifecycleListener - OpenSSL successfully initialized [OpenSSL 1.1.1a  20 Nov 2018]
2019-四月-10 15:24:11.692 INFO  [main] o.a.c.c.C.[.[.[/] - Initializing Spring embedded WebApplicationContext
2019-四月-10 15:24:11.692 INFO  [main] o.s.w.c.ContextLoader - Root WebApplicationContext: initialization completed in 1668 ms
2019-四月-10 15:24:11.976 WARN  [main] o.s.b.w.s.c.AnnotationConfigServletWebServerApplicationContext - Exception encountered during context initialization - cancelling refresh attempt: org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'studentController': Unsatisfied dependency expressed through field 'studentService'; nested exception is org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'studentServiceImpl': Unsatisfied dependency expressed through field 'studentMapper'; nested exception is org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'studentMapper' defined in file [D:\Workspaces\IdeaProjects\dynamic\target\classes\com\wjf\dynamic\mapper\StudentMapper.class]: Unsatisfied dependency expressed through bean property 'sqlSessionFactory'; nested exception is org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'sqlSessionFactory' defined in class path resource [org/mybatis/spring/boot/autoconfigure/MybatisAutoConfiguration.class]: Bean instantiation via factory method failed; nested exception is org.springframework.beans.BeanInstantiationException: Failed to instantiate [org.apache.ibatis.session.SqlSessionFactory]: Factory method 'sqlSessionFactory' threw exception; nested exception is org.springframework.core.NestedIOException: Failed to parse mapping resource: 'class path resource [com.wjf.dynamic.mapper]'; nested exception is java.io.FileNotFoundException: class path resource [com.wjf.dynamic.mapper] cannot be opened because it does not exist
2019-四月-10 15:24:11.979 INFO  [main] o.a.c.c.StandardService - Stopping service [Tomcat]
2019-四月-10 15:24:11.995 INFO  [main] o.s.b.a.l.ConditionEvaluationReportLoggingListener - 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
2019-四月-10 15:24:12.006 ERROR [main] o.s.b.SpringApplication - Application run failed
